transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,cogs,gross_profit
T001191,S22,2025-02-17,Clothing,7.0,StyleHub,South,31.69,64.95,38.0,3.83,85.36,454.65000000000003,221.83,147.46000000000004
T000436,S16,2025-06-19,Clothing,2.0,StyleHub,South,25.09,54.8,148.0,5.43,120.99,109.6,50.18,-61.57
T001952,S13,2025-04-02,Electronics,1.0,NorthStar,East,237.01,318.42,111.0,4.75,111.33,318.42,237.01,-29.919999999999973
T001864,S29,2025-03-29,Clothing,2.0,StyleHub,West,30.43,71.08,20.0,4.69,129.79,142.16,60.86,-48.489999999999995
T002390,S05,2025-06-07,Clothing,7.0,StyleHub,East,28.21,58.75,71.0,5.01,145.06,411.25,197.47,68.72
T002545,S20,2025-06-03,Home Goods,10.0,BudgetSource,South,49.6,95.95,88.0,4.44,119.84,959.5,496.0,343.65999999999997
T000765,S26,2025-02-18,Beauty,3.0,GlowWorks,West,18.36,37.8,44.0,3.6,99.61,113.39999999999999,55.08,-41.290000000000006
T000140,S11,2025-03-22,Electronics,4.0,NorthStar,South,212.85,283.26,42.0,3.85,99.1,1133.04,851.4,182.54
T000265,S22,2025-01-07,Sports,3.0,ActivePro,South,50.62,92.27,72.0,4.23,118.83,276.81,151.85999999999999,6.120000000000019
T002114,S08,2025-06-06,Grocery,2.0,FreshFarm,South,7.19,9.67,58.0,4.39,119.62,19.34,14.38,-114.66000000000001
T002234,S24,2025-01-11,Clothing,1.0,StyleHub,West,23.7,54.63,52.0,4.72,132.57,54.63,23.7,-101.63999999999999
T001334,S14,2025-02-11,Beauty,1.0,GlowWorks,West,20.6,42.58,21.0,4.55,136.78,42.58,20.6,-114.80000000000001
T001461,S29,2025-02-22,Clothing,1.0,StyleHub,West,26.39,56.97,18.0,5.28,171.25,56.97,26.39,-140.67000000000002
T000507,S16,2025-03-11,Beauty,3.0,GlowWorks,South,21.01,51.95,152.0,4.42,116.86,155.85000000000002,63.03,-24.039999999999978
T000005,S23,2025-06-28,Grocery,2.0,FreshFarm,South,8.43,12.08,74.0,4.43,115.49,24.16,16.86,-108.19
T002435,S04,2025-03-13,Electronics,3.0,NorthStar,East,242.6,321.71,86.0,5.11,110.75,965.1299999999999,727.8,126.57999999999993
T002890,S16,2025-01-26,Grocery,2.0,FreshFarm,South,9.31,15.82,50.0,4.38,124.39,31.64,18.62,-111.37
T000722,S11,2025-06-24,Electronics,2.0,NorthStar,South,258.59,373.53,136.0,3.55,67.73,747.06,517.18,162.14999999999998
T000139,S18,2025-05-03,Electronics,2.0,NorthStar,West,215.01,291.81,21.0,4.74,151.32,583.62,430.02,2.2800000000000296
T001984,S07,2025-02-25,Electronics,2.0,NorthStar,North,262.15,332.76,33.0,4.87,112.72,665.52,524.3,28.50000000000003
T002102,S08,2025-01-29,Beauty,2.0,GlowWorks,South,16.81,37.19,109.0,3.45,78.34,74.38,33.62,-37.580000000000005
T002802,S14,2025-04-11,Home Goods,2.0,BudgetSource,West,46.95,86.06,57.0,5.21,160.61,172.12,93.9,-82.39000000000001
T000105,S01,2025-03-23,Electronics,5.0,NorthStar,East,249.73,342.26,12.0,3.81,110.41,1711.3,1248.6499999999999,352.2400000000001
T002012,S29,2025-05-13,Electronics,2.0,NorthStar,West,197.81,250.44,62.0,2.62,89.12,500.88,395.62,16.139999999999986
T002512,S11,2025-02-22,Grocery,2.0,FreshFarm,South,8.6,14.71,13.0,5.29,144.95,29.42,17.2,-132.73
T002221,S21,2025-01-07,Home Goods,1.0,BudgetSource,North,41.14,74.73,143.0,3.39,75.47,74.73,41.14,-41.879999999999995
T001148,S17,2025-04-12,Clothing,8.0,StyleHub,North,28.41,57.39,128.0,6.49,130.26,459.12,227.28,101.58000000000001
T002732,S26,2025-05-31,Electronics,2.0,NorthStar,West,227.4,300.14,30.0,2.42,68.65,600.28,454.8,76.82999999999996
T000018,S11,2025-05-07,Grocery,1.0,FreshFarm,South,8.15,12.42,142.0,4.28,109.53,12.42,8.15,-105.26
T002026,S13,2025-05-20,Grocery,7.0,FreshFarm,East,8.8,14.93,109.0,3.21,73.58,104.50999999999999,61.60000000000001,-30.670000000000016
T002462,S12,2025-05-11,Grocery,3.0,FreshFarm,South,7.07,10.45,77.0,6.38,150.58,31.349999999999998,21.21,-140.44000000000003
T000434,S12,2025-02-21,Grocery,3.0,FreshFarm,South,6.98,10.72,73.0,5.52,139.93,32.160000000000004,20.94,-128.71
T001520,S15,2025-04-22,Grocery,9.0,FreshFarm,East,7.49,11.88,134.0,4.46,111.34,106.92,67.41,-71.83
T000404,S14,2025-06-19,Grocery,8.0,FreshFarm,West,8.08,12.28,38.0,5.68,180.12,98.24,64.64,-146.52
T000647,S19,2025-03-13,Home Goods,3.0,BudgetSource,South,45.76,84.61,50.0,3.45,90.87,253.82999999999998,137.28,25.67999999999998
T001936,S28,2025-05-02,Beauty,2.0,GlowWorks,West,17.18,40.01,2.0,2.92,92.88,80.02,34.36,-47.22
T001432,S07,2025-02-18,Grocery,1.0,FreshFarm,North,8.07,12.37,95.0,2.75,85.66,12.37,8.07,-81.36
T000419,S14,2025-03-13,Home Goods,6.0,BudgetSource,West,53.71,99.84,8.0,5.33,155.09,599.04,322.26,121.68999999999997
T001166,S03,2025-06-27,Clothing,3.0,StyleHub,North,29.36,55.98,131.0,5.3,117.52,167.94,88.08,-37.66
T001829,S11,2025-06-04,Sports,4.0,ActivePro,South,55.93,108.92,73.0,5.07,139.32,435.68,223.72,72.64000000000001
T000992,S15,2025-02-19,Clothing,2.0,StyleHub,East,31.0,62.71,128.0,5.45,102.23,125.42,62.0,-38.81
T002412,S12,2025-05-27,Beauty,2.0,GlowWorks,South,18.96,43.31,75.0,5.39,125.31,86.62,37.92,-76.61
T000569,S16,2025-06-16,Sports,9.0,ActivePro,South,61.59,112.54,116.0,3.68,95.81,1012.86,554.3100000000001,362.73999999999995
T000672,S18,2025-04-24,Beauty,7.0,GlowWorks,West,16.57,37.48,64.0,6.07,147.92,262.35999999999996,115.99000000000001,-1.5500000000000398
T001474,S11,2025-05-27,Grocery,1.0,FreshFarm,South,8.61,13.3,21.0,3.37,83.89,13.3,8.61,-79.2
T001900,S21,2025-01-15,Grocery,1.0,FreshFarm,North,6.26,9.01,76.0,2.81,67.39,9.01,6.26,-64.64
T001217,S22,2025-02-05,Grocery,2.0,FreshFarm,South,7.95,12.41,28.0,3.96,86.31,24.82,15.9,-77.39
T001316,S27,2025-01-10,Home Goods,2.0,BudgetSource,West,47.69,84.56,31.0,5.58,161.99,169.12,95.38,-88.25
T001386,S16,2025-05-18,Grocery,2.0,FreshFarm,South,8.16,12.55,15.0,5.46,158.81,25.1,16.32,-150.03
T002150,S18,2025-03-12,Home Goods,3.0,BudgetSource,West,41.63,81.41,51.0,5.25,144.87,244.23,124.89000000000001,-25.53000000000003
T001621,S08,2025-03-30,Clothing,8.0,StyleHub,South,28.87,64.52,48.0,4.03,118.29,516.16,230.96,166.9099999999999
T001791,S18,2025-01-12,Grocery,4.0,FreshFarm,West,7.94,12.08,40.0,3.91,136.8,48.32,31.76,-120.24000000000001
T000299,S26,2025-04-22,Clothing,4.0,StyleHub,West,23.29,54.34,47.0,3.67,105.46,217.36,93.16,18.740000000000023
T002752,S01,2025-01-16,Beauty,2.0,GlowWorks,East,16.72,37.19,34.0,3.57,90.61,74.38,33.44,-49.67
T002499,S11,2025-01-27,Grocery,1.0,FreshFarm,South,8.65,13.82,32.0,4.07,127.29,13.82,8.65,-122.12
T001042,S18,2025-03-19,Sports,2.0,ActivePro,West,59.41,120.24,59.0,5.21,165.41,240.48,118.82,-43.75
T001246,S13,2025-04-25,Grocery,1.0,FreshFarm,East,7.85,11.23,134.0,3.41,78.63,11.23,7.85,-75.25
T000981,S05,2025-03-20,Clothing,4.0,StyleHub,East,32.18,73.33,51.0,4.17,127.19,293.32,128.72,37.41
T000642,S13,2025-03-03,Sports,1.0,ActivePro,East,61.21,119.64,124.0,4.64,122.76,119.64,61.21,-64.33000000000001
T000664,S25,2025-04-03,Sports,2.0,ActivePro,West,55.21,120.02,26.0,4.0,140.09,240.04,110.42,-10.469999999999999
T002711,S10,2025-05-28,Beauty,5.0,GlowWorks,South,18.35,43.18,140.0,3.35,77.32,215.9,91.75,46.83000000000001
T002672,S12,2025-02-16,Sports,4.0,ActivePro,South,62.64,118.72,27.0,4.36,122.43,474.88,250.56,101.88999999999999
T000325,S23,2025-03-03,Sports,3.0,ActivePro,South,56.74,112.31,26.0,3.74,93.31,336.93,170.22,73.4
T001640,S17,2025-05-23,Clothing,5.0,StyleHub,North,24.34,51.26,73.0,3.25,73.68,256.3,121.7,60.920000000000016
T000150,S26,2025-04-04,Sports,2.0,ActivePro,West,48.63,91.87,7.0,4.51,120.57,183.74,97.26,-34.08999999999999
T001779,S17,2025-04-24,Grocery,4.0,FreshFarm,North,8.06,12.79,33.0,4.51,111.35,51.16,32.24,-92.43
T002149,S01,2025-04-03,Grocery,3.0,FreshFarm,East,8.48,12.74,12.0,4.19,126.16,38.22,25.44,-113.38
T000796,S23,2025-01-23,Sports,3.0,ActivePro,South,52.21,100.33,94.0,5.36,124.08,300.99,156.63,20.280000000000015
T000841,S19,2025-05-21,Clothing,2.0,StyleHub,South,25.17,55.85,149.0,3.28,82.85,111.7,50.34,-21.489999999999995
T001445,S24,2025-06-25,Clothing,2.0,StyleHub,West,25.87,50.99,39.0,4.96,153.78,101.98,51.74,-103.53999999999999
T000365,S09,2025-05-30,Clothing,4.0,StyleHub,East,23.71,54.67,115.0,2.19,60.28,218.68,94.84,63.56
T000304,S22,2025-05-20,Beauty,2.0,GlowWorks,South,19.79,47.49,117.0,3.69,96.68,94.98,39.58,-41.28
T001706,S11,2025-04-09,Home Goods,3.0,BudgetSource,South,40.59,72.34,111.0,3.1,72.92,217.02,121.77000000000001,22.33
T000689,S26,2025-01-22,Home Goods,3.0,BudgetSource,West,40.77,74.54,1.0,5.27,144.73,223.62,122.31,-43.41999999999999
T000557,S09,2025-01-30,Beauty,3.0,GlowWorks,East,18.09,41.11,78.0,3.37,77.06,123.33,54.269999999999996,-8.0
T001154,S21,2025-05-10,Electronics,1.0,NorthStar,North,268.51,364.64,157.0,5.12,125.38,364.64,268.51,-29.25
T002954,S15,2025-02-26,Electronics,1.0,NorthStar,East,250.36,338.16,78.0,5.05,119.82,338.16,250.36,-32.01999999999998
T001546,S22,2025-01-13,Clothing,3.0,StyleHub,South,31.52,72.4,107.0,3.67,87.04,217.20000000000002,94.56,35.60000000000001
T000993,S16,2025-05-15,Beauty,9.0,GlowWorks,South,14.85,36.08,30.0,5.27,143.04,324.71999999999997,133.65,48.02999999999997
T002496,S26,2025-03-03,Clothing,2.0,StyleHub,West,26.34,57.75,0.0,4.44,123.8,115.5,52.68,-60.98
T001821,S18,2025-03-04,Clothing,1.0,StyleHub,West,22.96,46.62,10.0,7.08,190.34,46.62,22.96,-166.68
T001169,S13,2025-04-09,Grocery,3.0,FreshFarm,East,8.23,11.58,43.0,5.67,144.04,34.74,24.69,-133.98999999999998
T001513,S27,2025-01-25,Electronics,3.0,NorthStar,West,217.25,278.19,19.0,6.54,195.64,834.5699999999999,651.75,-12.82000000000005
T001630,S29,2025-01-14,Electronics,1.0,NorthStar,West,228.91,326.69,20.0,3.91,103.83,326.69,228.91,-6.049999999999997
T001205,S29,2025-02-06,Clothing,3.0,StyleHub,West,27.53,61.43,19.0,4.29,107.82,184.29,82.59,-6.1200000000000045
T002971,S10,2025-06-08,Sports,4.0,ActivePro,South,49.32,100.55,145.0,4.87,97.66,402.2,197.28,107.25999999999999
T002692,S24,2025-05-23,Clothing,4.0,StyleHub,West,24.72,52.09,20.0,4.16,102.37,208.36,98.88,7.110000000000014
T001188,S11,2025-06-13,Clothing,1.0,StyleHub,South,23.85,50.6,99.0,4.75,111.5,50.6,23.85,-84.75
T001260,S24,2025-03-31,Home Goods,1.0,BudgetSource,West,48.15,83.23,15.0,2.66,68.94,83.23,48.15,-33.85999999999999
T002573,S04,2025-03-23,Grocery,8.0,FreshFarm,East,8.25,13.89,25.0,3.74,97.13,111.12,66.0,-52.00999999999999
T001016,S15,2025-03-16,Clothing,2.0,StyleHub,East,24.03,54.21,92.0,4.03,99.93,108.42,48.06,-39.57000000000001
T001641,S19,2025-06-03,Beauty,5.0,GlowWorks,South,21.15,42.94,159.0,4.68,111.07,214.7,105.75,-2.1200000000000045
T000377,S05,2025-04-05,Clothing,1.0,StyleHub,East,29.08,61.07,68.0,3.28,79.97,61.07,29.08,-47.98
T001732,S06,2025-04-03,Clothing,1.0,StyleHub,East,25.83,51.37,151.0,2.83,72.98,51.37,25.83,-47.440000000000005
T002665,S25,2025-03-25,Electronics,7.0,NorthStar,West,225.29,307.77,16.0,5.44,155.16,2154.39,1577.03,422.19999999999993
T000302,S26,2025-04-17,Electronics,4.0,NorthStar,West,226.87,335.81,40.0,5.46,175.52,1343.24,907.48,260.24
T001602,S09,2025-02-05,Electronics,1.0,NorthStar,East,263.27,337.04,10.0,5.7,165.1,337.04,263.27,-91.32999999999996
T000883,S26,2025-05-16,Electronics,3.0,NorthStar,West,248.56,332.63,44.0,5.04,164.38,997.89,745.6800000000001,87.82999999999993
T002254,S08,2025-03-07,Grocery,3.0,FreshFarm,South,7.75,12.97,15.0,5.19,119.7,38.910000000000004,23.25,-104.03999999999999
T000702,S15,2025-03-12,Beauty,9.0,GlowWorks,East,21.1,49.6,123.0,5.28,153.18,446.40000000000003,189.9,103.32
T002530,S13,2025-03-03,Clothing,2.0,StyleHub,East,29.85,57.85,20.0,2.86,72.42,115.7,59.7,-16.42
T001667,S09,2025-04-23,Electronics,1.0,NorthStar,East,278.04,347.2,71.0,3.37,84.53,347.2,278.04,-15.370000000000033
T001064,S21,2025-05-12,Electronics,1.0,NorthStar,North,224.65,277.84,72.0,5.51,166.97,277.84,224.65,-113.78000000000003
T001556,S29,2025-01-07,Grocery,1.0,FreshFarm,West,8.44,11.26,19.0,5.08,144.6,11.26,8.44,-141.78
T002694,S30,2025-02-28,Beauty,2.0,GlowWorks,West,16.96,38.28,27.0,5.02,184.4,76.56,33.92,-141.76
T001477,S24,2025-01-01,Home Goods,1.0,BudgetSource,West,42.75,76.26,15.0,3.69,122.28,76.26,42.75,-88.77
T002881,S23,2025-01-30,Home Goods,6.0,BudgetSource,South,39.97,72.87,81.0,4.33,103.17,437.22,239.82,94.23000000000003
T001568,S22,2025-03-18,Clothing,5.0,StyleHub,South,27.2,56.52,67.0,4.63,124.65,282.6,136.0,21.950000000000017
T002233,S07,2025-02-25,Electronics,3.0,NorthStar,North,202.56,292.86,67.0,3.06,67.33,878.58,607.6800000000001,203.57
T002469,S12,2025-05-17,Beauty,8.0,GlowWorks,South,18.08,40.56,122.0,6.32,128.57,324.48,144.64,51.27000000000004
T000967,S27,2025-03-29,Sports,2.0,ActivePro,West,53.39,92.81,55.0,4.34,124.59,185.62,106.78,-45.75
T002550,S06,2025-04-16,Beauty,3.0,GlowWorks,East,17.32,37.37,109.0,4.86,129.0,112.10999999999999,51.96,-68.85000000000002
T001671,S03,2025-05-21,Sports,7.0,ActivePro,North,47.86,87.71,151.0,4.64,139.06,613.9699999999999,335.02,139.88999999999993
T002798,S03,2025-04-18,Electronics,3.0,NorthStar,North,253.5,326.86,94.0,5.71,158.76,980.58,760.5,61.32000000000005
T000578,S08,2025-05-10,Home Goods,2.0,BudgetSource,South,49.77,91.01,37.0,2.72,81.68,182.02,99.54,0.7999999999999972
T002707,S14,2025-04-02,Clothing,1.0,StyleHub,West,25.73,56.53,5.0,6.06,178.4,56.53,25.73,-147.6
T002601,S20,2025-01-19,Sports,1.0,ActivePro,South,50.49,97.0,118.0,3.63,91.34,97.0,50.49,-44.830000000000005
T002072,S23,2025-05-29,Clothing,4.0,StyleHub,South,29.25,63.82,134.0,5.42,127.55,255.28,117.0,10.730000000000004
T001878,S13,2025-05-04,Electronics,1.0,NorthStar,East,295.96,392.27,101.0,3.93,97.68,392.27,295.96,-1.3700000000000045
T002576,S22,2025-01-08,Sports,4.0,ActivePro,South,53.74,111.35,89.0,3.4,92.15,445.4,214.96,138.28999999999996
T001280,S29,2025-03-23,Grocery,2.0,FreshFarm,West,6.13,9.42,44.0,3.61,106.84,18.84,12.26,-100.26
T000400,S12,2025-01-05,Grocery,1.0,FreshFarm,South,8.37,12.15,84.0,5.95,166.01,12.15,8.37,-162.23
T000588,S03,2025-01-24,Beauty,3.0,GlowWorks,North,17.16,38.02,52.0,4.92,91.27,114.06,51.480000000000004,-28.689999999999998
T001945,S15,2025-06-17,Clothing,3.0,StyleHub,East,28.98,61.41,146.0,3.75,77.53,184.23,86.94,19.75999999999999
T002848,S17,2025-03-08,Grocery,1.0,FreshFarm,North,8.75,13.29,135.0,3.2,63.66,13.29,8.75,-59.12
T000882,S01,2025-01-05,Grocery,1.0,FreshFarm,East,6.72,11.78,132.0,4.75,134.53,11.78,6.72,-129.47
T000847,S28,2025-05-28,Grocery,2.0,FreshFarm,West,9.02,13.05,44.0,4.95,164.23,26.1,18.04,-156.17
T001644,S28,2025-01-18,Home Goods,2.0,BudgetSource,West,46.1,85.08,0.0,5.06,196.95,170.16,92.2,-118.99
T001609,S02,2025-05-19,Home Goods,4.0,BudgetSource,South,40.38,80.6,43.0,3.32,112.89,322.4,161.52,47.98999999999997
T001909,S12,2025-04-21,Grocery,2.0,FreshFarm,South,7.65,11.79,54.0,3.82,108.81,23.58,15.3,-100.53
T001167,S07,2025-01-11,Electronics,2.0,NorthStar,North,176.03,230.28,77.0,3.06,71.78,460.56,352.06,36.72
T001100,S27,2025-05-21,Electronics,2.0,NorthStar,West,277.63,362.69,50.0,2.75,69.15,725.38,555.26,100.97
T001522,S12,2025-06-21,Sports,8.0,ActivePro,South,61.7,115.0,42.0,3.95,106.5,920.0,493.6,319.9
T001311,S01,2025-03-04,Sports,1.0,ActivePro,East,51.83,102.97,139.0,5.02,111.88,102.97,51.83,-60.739999999999995
T001838,S14,2025-01-10,Home Goods,1.0,BudgetSource,West,47.84,88.83,11.0,3.1,93.25,88.83,47.84,-52.260000000000005
T001946,S13,2025-02-27,Electronics,1.0,NorthStar,East,233.69,303.93,76.0,4.36,109.4,303.93,233.69,-39.16
T002946,S03,2025-02-11,Beauty,2.0,GlowWorks,North,21.35,46.61,44.0,5.94,133.95,93.22,42.7,-83.42999999999999
T001698,S28,2025-03-22,Clothing,2.0,StyleHub,West,31.26,63.04,52.0,3.68,125.58,126.08,62.52,-62.02
T001526,S30,2025-05-11,Beauty,2.0,GlowWorks,West,15.44,36.3,14.0,4.25,126.79,72.6,30.88,-85.07000000000001
T001672,S12,2025-03-15,Clothing,1.0,StyleHub,South,24.42,50.96,74.0,4.0,98.57,50.96,24.42,-72.03
T002002,S21,2025-06-01,Clothing,2.0,StyleHub,North,32.02,68.09,107.0,3.26,73.38,136.18,64.04,-1.2399999999999949
T001058,S28,2025-01-11,Grocery,1.0,FreshFarm,West,6.3,9.24,2.0,4.76,138.13,9.24,6.3,-135.19
T002379,S03,2025-05-18,Clothing,1.0,StyleHub,North,29.71,62.42,35.0,3.58,96.3,62.42,29.71,-63.589999999999996
T001309,S30,2025-01-08,Grocery,3.0,FreshFarm,West,7.53,10.66,34.0,4.34,122.34,31.98,22.59,-112.95
T000142,S10,2025-01-08,Beauty,1.0,GlowWorks,South,15.46,32.3,68.0,4.51,93.02,32.3,15.46,-76.18
T001000,S29,2025-05-19,Sports,2.0,ActivePro,West,57.23,119.23,40.0,4.56,119.96,238.46,114.46,4.0400000000000205
T002972,S22,2025-05-30,Clothing,1.0,StyleHub,South,24.03,48.08,152.0,4.57,99.11,48.08,24.03,-75.06
T001103,S22,2025-05-19,Electronics,2.0,NorthStar,South,281.66,352.22,54.0,5.65,187.37,704.44,563.32,-46.25
T000733,S17,2025-05-01,Sports,2.0,ActivePro,North,58.64,113.58,118.0,4.0,108.65,227.16,117.28,1.2299999999999898
T001835,S14,2025-04-24,Sports,2.0,ActivePro,West,51.21,95.12,42.0,4.57,140.75,190.24,102.42,-52.92999999999999
T001944,S27,2025-04-22,Electronics,1.0,NorthStar,West,227.11,281.13,53.0,5.82,156.66,281.13,227.11,-102.64000000000001
T001813,S16,2025-01-17,Clothing,4.0,StyleHub,South,25.62,57.89,133.0,4.73,133.21,231.56,102.48,-4.130000000000024
T002928,S15,2025-05-13,Grocery,3.0,FreshFarm,East,8.79,14.47,40.0,6.67,210.44,43.410000000000004,26.369999999999997,-193.39999999999998
T001417,S05,2025-04-10,Grocery,8.0,FreshFarm,East,8.18,12.99,31.0,6.13,162.4,103.92,65.44,-123.92
T002505,S10,2025-06-03,Electronics,2.0,NorthStar,South,226.37,322.92,67.0,4.3,113.76,645.84,452.74,79.34000000000002
T002565,S15,2025-02-16,Beauty,2.0,GlowWorks,East,21.01,48.96,44.0,2.69,69.59,97.92,42.02,-13.690000000000005
T001242,S11,2025-03-17,Clothing,3.0,StyleHub,South,30.88,64.05,36.0,3.75,84.09,192.14999999999998,92.64,15.419999999999973
T001336,S15,2025-03-20,Sports,1.0,ActivePro,East,53.06,92.05,138.0,6.52,150.37,92.05,53.06,-111.38000000000001
T001250,S18,2025-06-25,Grocery,2.0,FreshFarm,West,9.87,14.94,16.0,4.07,135.69,29.88,19.74,-125.55
T000838,S13,2025-04-26,Beauty,1.0,GlowWorks,East,17.78,38.3,112.0,3.61,75.76,38.3,17.78,-55.24000000000001
T001410,S09,2025-03-16,Grocery,2.0,FreshFarm,East,7.19,10.61,116.0,2.93,73.89,21.22,14.38,-67.05
T002628,S14,2025-04-18,Clothing,1.0,StyleHub,West,26.22,59.83,27.0,5.19,154.42,59.83,26.22,-120.80999999999999
T002487,S03,2025-02-07,Sports,3.0,ActivePro,North,55.93,102.86,156.0,4.43,128.51,308.58,167.79,12.280000000000001
T001550,S18,2025-03-17,Clothing,1.0,StyleHub,West,27.36,58.22,43.0,4.61,157.8,58.22,27.36,-126.94000000000001
T001904,S06,2025-03-16,Electronics,1.0,NorthStar,East,231.15,289.29,137.0,3.31,75.01,289.29,231.15,-16.86999999999999
T002901,S13,2025-04-18,Sports,2.0,ActivePro,East,53.94,108.69,131.0,5.69,151.06,217.38,107.88,-41.56
T001877,S25,2025-05-30,Grocery,1.0,FreshFarm,West,8.92,14.66,35.0,3.01,92.81,14.66,8.92,-87.07000000000001
T002162,S12,2025-03-23,Electronics,1.0,NorthStar,South,250.47,329.36,43.0,4.43,112.6,329.36,250.47,-33.70999999999998
T001433,S16,2025-06-03,Electronics,1.0,NorthStar,South,256.65,310.58,92.0,3.81,90.97,310.58,256.65,-37.03999999999999
T002348,S27,2025-01-26,Electronics,2.0,NorthStar,West,231.85,312.53,47.0,5.55,147.57,625.06,463.7,13.789999999999964
T001788,S01,2025-06-22,Home Goods,1.0,BudgetSource,East,37.61,76.47,110.0,3.93,109.72,76.47,37.61,-70.86
T002651,S20,2025-03-05,Beauty,1.0,GlowWorks,South,16.96,37.61,36.0,4.22,97.37,37.61,16.96,-76.72
T001321,S22,2025-01-27,Sports,1.0,ActivePro,South,50.68,97.12,46.0,5.58,109.91,97.12,50.68,-63.46999999999999
T000103,S12,2025-05-08,Clothing,2.0,StyleHub,South,29.16,62.78,150.0,5.62,140.4,125.56,58.32,-73.16
T000536,S11,2025-05-30,Clothing,5.0,StyleHub,South,24.87,52.38,83.0,5.47,94.77,261.90000000000003,124.35000000000001,42.780000000000015
T001613,S11,2025-02-13,Sports,1.0,ActivePro,South,64.27,117.75,29.0,4.51,134.15,117.75,64.27,-80.67
T001488,S14,2025-02-06,Clothing,2.0,StyleHub,West,28.11,59.83,40.0,4.66,141.82,119.66,56.22,-78.38
T001509,S23,2025-05-31,Electronics,2.0,NorthStar,South,253.81,318.8,97.0,3.79,99.15,637.6,507.62,30.830000000000013
T000871,S14,2025-03-17,Sports,2.0,ActivePro,West,57.53,114.78,31.0,3.09,90.44,229.56,115.06,24.060000000000002
T002555,S16,2025-05-29,Clothing,3.0,StyleHub,South,26.67,54.52,88.0,4.45,105.29,163.56,80.01,-21.74000000000001
T002998,S26,2025-03-16,Electronics,4.0,NorthStar,West,273.23,362.27,38.0,4.11,98.42,1449.08,1092.92,257.73999999999984
T001933,S21,2025-02-20,Grocery,2.0,FreshFarm,North,8.42,12.9,48.0,7.65,192.53,25.8,16.84,-183.57
T000939,S20,2025-03-28,Grocery,2.0,FreshFarm,South,7.82,13.2,83.0,4.48,102.39,26.4,15.64,-91.63
T000176,S27,2025-03-31,Grocery,1.0,FreshFarm,West,8.4,12.06,44.0,3.73,90.91,12.06,8.4,-87.25
T001600,S02,2025-05-28,Sports,5.0,ActivePro,South,47.87,93.13,144.0,5.26,134.82,465.65,239.35,91.47999999999999
T001256,S13,2025-03-23,Home Goods,6.0,BudgetSource,East,33.22,56.49,61.0,3.24,83.11,338.94,199.32,56.510000000000005
T000022,S23,2025-01-28,Grocery,2.0,FreshFarm,South,7.47,12.15,23.0,3.58,90.77,24.3,14.94,-81.41
T001219,S08,2025-04-26,Grocery,6.0,FreshFarm,South,7.01,10.42,66.0,4.19,104.96,62.519999999999996,42.06,-84.5
T001865,S06,2025-05-23,Home Goods,5.0,BudgetSource,East,39.01,68.96,132.0,3.63,82.66,344.79999999999995,195.04999999999998,67.08999999999997
T002310,S18,2025-01-11,Beauty,1.0,GlowWorks,West,15.21,34.65,45.0,3.42,105.82,34.65,15.21,-86.38
T002929,S04,2025-05-07,Grocery,1.0,FreshFarm,East,7.13,10.86,61.0,5.78,141.69,10.86,7.13,-137.96
T000453,S20,2025-01-27,Sports,5.0,ActivePro,South,57.35,105.8,142.0,5.27,127.98,529.0,286.75,114.27
T001737,S01,2025-02-16,Beauty,1.0,GlowWorks,East,18.25,39.39,140.0,4.43,104.84,39.39,18.25,-83.7
T002617,S19,2025-03-04,Home Goods,4.0,BudgetSource,South,49.06,87.28,93.0,2.96,80.39,349.12,196.24,72.49
T002780,S27,2025-05-30,Clothing,2.0,StyleHub,West,25.2,46.04,17.0,4.01,113.55,92.08,50.4,-71.87
T000636,S19,2025-03-21,Home Goods,8.0,BudgetSource,South,38.57,67.54,101.0,5.36,100.67,540.32,308.56,131.09000000000003
T001747,S26,2025-01-28,Electronics,2.0,NorthStar,West,220.57,281.95,58.0,2.4,68.4,563.9,441.14,54.359999999999985
T002264,S22,2025-06-26,Grocery,2.0,FreshFarm,South,8.15,12.5,157.0,5.52,124.54,25.0,16.3,-115.84
T002353,S20,2025-01-10,Home Goods,3.0,BudgetSource,South,44.87,85.39,147.0,4.24,87.98,256.17,134.60999999999999,33.58000000000003
T002956,S08,2025-04-27,Home Goods,4.0,BudgetSource,South,47.15,84.8,22.0,4.73,111.23,339.2,188.6,39.36999999999999
T000126,S13,2025-01-12,Beauty,2.0,GlowWorks,East,23.04,52.75,41.0,4.0,98.22,105.5,46.08,-38.8
T002718,S23,2025-05-18,Electronics,5.0,NorthStar,South,293.15,370.49,157.0,5.83,144.25,1852.45,1465.75,242.45000000000005
T002302,S02,2025-05-30,Electronics,2.0,NorthStar,South,277.6,359.43,45.0,4.44,121.39,718.86,555.2,42.26999999999997
T001861,S14,2025-03-25,Electronics,2.0,NorthStar,West,269.4,313.1,0.0,4.5,135.49,626.2,538.8,-48.08999999999992
T002856,S08,2025-01-06,Clothing,2.0,StyleHub,South,25.64,50.43,112.0,4.62,125.51,100.86,51.28,-75.93
T002074,S21,2025-06-16,Electronics,1.0,NorthStar,North,255.08,357.74,98.0,3.75,86.08,357.74,255.08,16.58
T000752,S28,2025-03-10,Grocery,2.0,FreshFarm,West,7.19,10.86,15.0,5.72,154.18,21.72,14.38,-146.84
